"SongNumber","Title","ArtistName","AlbumName","ArtistLatitude","ArtistLongitude","ArtistLocation","Duration","Loudness","Hotness","Tempo","Year","KeySignature","KeySignatureConfidence","TimeSignature","TimeSignatureConfidence"
2799,"Permanently Lonely","Billie Jo Spears","The Ultimate Collection",30.08615,-94.10158,"Beaumont TX",180.61016,-14.72,0,105.445,0,6,0,4,1
2800,"Been a Long Time (feat. Paula B) [Club Radio]","Nicola Fasano","House Pleasure_ Vol. 2",,,,215.77098,-7.773,"nan",130.04,0,1,0.115,4,0.985
2801,"Schitzo","brokeNCYDE","BC 13-EP",,,"ALBUCRAZY NEW MEXICO",262.89587,-4.656,"nan",113.361,2008,4,0.665,5,0.459
2802,"If Every Day Could Be Christmas","Richie McDonald","If Every Day Could Be Christmas",35.83073,-85.97874,"Tennessee",290.69016,-4.385,"nan",99.784,2009,5,0.154,3,0.633
2803,"No Escapin' This","Beatnuts","TAKE IT OR SQUEEZE IT",,,,257.54077,-6.803,"nan",92.115,0,9,0.596,4,1
2804,"I'm Living In Canaan Now","The Perrys","Remembering The Happy Goodmans",38.8235,-75.92381,"Maryland",125.962,-7.097,0,111.959,0,9,0.014,4,1
2805,"Baby (LP Version)","Prince","For You",,,"Minneapolis MN",190.06649,-17.1,"nan",138.165,1978,9,0.213,4,0
2806,"Le Chagrin de Coco","Alexandre Desplat","Coco Avant Chanel",,,,177.42322,-21.011,0.4782769949,170.024,2009,5,0.595,4,0.941
2807,"Make It With You","Sugar Minott","Good Thing Going",18.01571,-76.79731,"Kingston Jamaica",207.90812,-12.692,"nan",148.382,2007,0,0.526,1,0
2808,"A Brief Moment In The Sun","Nightswimmer","Can the Mechanical Be Beautiful&?",,,,281.80853,-10.803,0,119.826,0,0,0.338,4,1
2809,"Left Alone...","Philip Glass","Theater Music Archive Volume 1",39.29055,-76.6096,"Baltimore MD",93.33506,-33.662,"nan",69.979,2007,9,0.551,1,0
2810,"This Is Where It Ends (Album Version)","Barenaked Ladies","Born On A Pirate Ship",,,"Toronto Ontario Canada",173.19138,-11.835,"nan",120.969,1996,7,0.784,4,0.937
2811,"Abandonada / Blancas azucenas","Sierra Maestra","Criolla Karabalí",,,,295.99302,-13.822,0,141.121,1992,2,0.422,1,0
2812,"It's Alright","Jennifer Clarke","Jennifer Clarke",51.89834,-8.47277,"Cork Ireland",213.21098,-13.45,"nan",71.233,0,1,1,4,0.535
2813,"Makin' Believe","Kitty Wells","Backline Volume 56",,,"Nashville TN",165.61587,-10.323,"nan",117.815,1990,9,1,4,1
2814,"Eriatarka","The Mars Volta","Deloused in the Comatorium",,,"Long Beach California",380.42077,-3.183,0.9060777415,158.34,2003,6,0.262,3,0.686
2815,"Get It Together","Beastie Boys","Ill Communication",,,"New York NY",245.7073,-8.127,"nan",101.044,1994,11,0.221,4,0.999
2816,"Shaggy Dog Songs","The Highwaymen","Hootenanny With The Highwaymen",39.75911,-84.19444,"Dayton OH",150.85669,-20.845,0,181.968,0,7,0.269,5,0.68
2817,"Trust In The Lord","Lynn August","Creole People",30.22032,-92.01705,"Lafayette LA",262.5824,-12.125,"nan",115.848,0,2,0.035,4,0.312
2818,"Adelante","Isabel Pantoja","Donde El Corazón Me Lleve",,,,181.65506,-7.618,"nan",95.673,2002,0,0.73,4,0.51
2819,"Tora","POLINA","Kenourgios Erotas",,,,203.49342,-9.05,"nan",129.915,0,2,0.651,4,0.841
2820,"02'-15'","Karlheinz Stockhausen","Stockhausen - MANTRA",52.3667,9.3667,"M�th Germany",277.18485,-31.109,"nan",95.13,0,9,0.629,3,0.802
2821,"Just Say Yes","Snow Patrol","Just Say Yes",,,"Dundee Scotland",255.60771,-4.815,"nan",89.347,2009,9,0.286,1,0.749
2822,"San Geng Ye Ban","Sandy Lam","Ultimate Colletion - Sandy Lam",,,,248.97261,-6.918,"nan",125.251,0,2,0.263,4,0.583
2823,"Morse","Gorki","Homo Erectus",,,,209.31873,-8.596,0.3759843015,150.117,0,4,0.238,4,0.708
2824,"Three Romances_ Op. 22: III","Double Image","Secret Wispers - Double Image pays homage to Clara Schumann",38.8235,-75.92381,"Maryland",262.922,-24.012,"nan",88.183,0,7,0.407,5,0.649
2825,"Why Do I","FFH","Found A Place",,,,277.62893,-7.721,0.4454545255,163.96,2000,0,0.915,4,0.869
2826,"Just in time","Larytta","Larytta",,,,278.12526,-13.017,"nan",96.064,0,1,0.366,3,1
2827,"Evil Woman","Spooky Tooth","That Was Only Yesterday - An Introduction To",,,"Great Britain / UK",545.74975,-9.465,0.7737388149,142.646,1969,7,0.407,4,0.082
2828,"Yiri Yiri Bon","Ricardo Lemvo","Shall We Salsa",29.76045,-95.36978,"HOUSTON Texas",292.12689,-8.491,0.468333835,175.43,1997,5,0.685,4,0.864
2829,"A Burrinha","Quinteto Violado","Para Sempre",,,,136.77669,-12.863,"nan",134.654,1999,0,0.032,4,0
2830,"O Smaba Que Eu Não Fiz","Reginaldo Bessa","Amor en Bossa Nova",,,,132.54485,-11.688,"nan",91.684,0,3,0.445,4,0.091
2831,"Kyrie Eleison","Jane Winther","Prayer",,,,159.84281,-20.931,0,0,0,11,0.612,1,0
2832,"Keep The Change","Joe Bataan","Call My Name",,,"Spanish Harlem New York City NY",199.3922,-8.648,0.5692756507,104.801,2005,10,0,4,0
2833,"Isabel","Juana Molina","Tres Cosas",,,,262.89587,-16.764,0.6193058811,108.504,2004,3,0.235,4,0.812
2834,"We'll Learn","Kuba","Inside Out",56.87546,24.6075,"Latvia",402.65098,-12.138,0.5604903764,168.004,0,5,0.787,4,0.257
2835,"China","Tito Puente","Mambo Diablo",,,"New York NY",295.05261,-12.469,0.3491669021,88.384,1972,7,0.444,4,0.284
2836,"Slivery","The Weegs","Meat the Weegs",37.77916,-122.42005,"California - SF",192.20853,-7.008,"nan",148.735,0,6,0.472,4,0.127
2837,"A Song For You (Feat. DMX and Chris Notez)","Bizzy Bone","A Song For You (Single)",39.96196,-83.00298,"Columbus OH",238.21016,-5.066,0.4509923116,84.971,0,8,0.545,4,0.9
2838,"Bad","Tomash Gee","Bloodsuckers EP",,,,373.75955,-4.198,"nan",146.999,0,1,0.306,4,0.561
2839,"Le Pull Over","Gloria Lasso","Platinum",,,,162.16771,-11.685,"nan",109.509,0,9,0.168,4,0
2840,"Estar Junto A Ti (Angel)","Yuridia","Habla El Corazon",,,,265.92608,-14.612,0.5917541606,116.629,0,2,0.917,1,0
2841,"Speak Softly","Claw Hammer","Pablum",,,,293.8771,-8.85,"nan",167.156,0,2,0.443,1,0
2842,"Miserere: IV. Quoniam Iniquitatem","Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola","Musica Sacra Nella Napoli del '700",,,,16.40444,-34.162,"nan",30.553,0,11,0.015,1,0
2843,"Take The Long Way Home","Faithless","Live At Alexandra Palace",51.50632,-0.12714,"London England",275.12118,-7.852,"nan",130.002,1998,0,0.515,4,0
2844,"Come On Shake My Feelin'","Smiley","Scream-Machine/Come On Shake My Feelin'",32.34747,-95.2943,"Tyler Texas USA",186.06975,-7.789,0,110.043,0,9,0.854,4,0.506
2845,"Train_ Train (LP Version)","Blackfoot","Strikes",,,"Jacksonville FL",177.8673,-12.347,0.3091429554,121.483,0,9,0.576,4,0.57
2846,"31 - 40","Danny Diablo feat. Puerto Rican Myke","The Street CD Vol.1 (feat. Everlast_ Madball_ Lordz Of Brooklyn_ Ill Bill_  SubZero...)",,,,281.49506,-13.483,"nan",94.335,0,11,0.278,4,0.505
2847,"Blood Will Fall","Demonbreed","Closer to God",,,,329.40363,-6.392,0.2707759989,121.487,0,6,0.516,5,0.615
2848,"Pennies From Heaven","Dean Martin","Classic Tracks",,,"Steubenville OH",134.94812,-13.296,"nan",63.16,1997,5,0.422,3,0.772
2849,"When Tomorrow Hits (Album)","Mudhoney","S/T",47.60356,-122.32944,"Seattle WA",159.58159,-15.959,0.5445140019,83.122,0,1,0,4,0.924
2850,"Compatible","Tanika Turner","Tanika Turner",37.27188,-119.27023,"California",232.72444,-8.073,"nan",95.039,0,6,0.225,4,1
2851,"Moore Street Girls","The Elders","The Best Crowd We Ever Had",,,,231.00036,-7.3,"nan",108.04,0,9,0.683,4,0
2852,"Bullet Proof ... I Wish I Was (Acoustic)","Radiohead","Fake Plastic Trees",,,"Oxford UK",214.7522,-18.146,0.699770063,153.08,1995,7,0.523,4,0.765
2853,"Cuts (Bobby's Still In Williamsburg)","Computer Paul","Westward Expansion",,,,577.48853,-7.972,"nan",127.983,0,11,0.477,4,0.478
2854,"Un ballo in maschera (2002 Digital Remaster)_ Act 2: Oh_ qual soave brivido (Riccardo/Amelia)","Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni","Verdi : Un ballo in maschera",40.71455,-74.00712,"New York NY",233.40363,-16.618,"nan",76.731,0,4,0,3,0.454
2855,"Ole Ola","Grupo Batuque","Ole Ola - Futebol Bonito!",-14.24292,-54.38783,"Brazil",270.39302,-4.411,"nan",0,1998,1,0.521,7,0.745
2856,"I've Got A Thing About You Baby (Album Version)","Tony Joe White","The Best Of Tony Joe White Featuring ""Polk Salad Annie",32.77942,-91.56123,"Goodwill LA",162.0371,-15.733,"nan",89.102,0,7,0.136,4,0.605
2857,"Azzurro","Jaime Urrutia","El muchacho electrico",,,,278.96118,-5.688,0.2150803185,120.464,2005,8,0,4,0.651
2858,"Je me sens libre","Yvette","Je me sens libre",,,,405.002,-6.103,"nan",130.03,0,11,0.029,4,0.119
2859,"How Bad Do You Want It","Mark Wills","And The Crowd Goes Wild",,,"Cleveland TN",210.33751,-5.849,0.5033812362,96.071,2003,2,1,4,0
2860,"Sometimes I","Plasmatics","New Hope For The Wretched",40.71455,-74.00712,"New York NY",230.66077,-11.425,0.4944895175,113.11,1979,2,0.413,4,0.539
2861,"Petticoat","The Weegs","Meat the Weegs",37.77916,-122.42005,"California - SF",177.18812,-7.215,0,159.041,0,10,0.315,5,0.921
2862,"Ali Ba Ba","Jackie Edwards","ALI BA BA",18.11526,-77.27348,"Jamaica",178.46812,-14.635,"nan",158.322,0,10,0.082,4,0
2863,"Revival In The Land (Album)","The Nelons","Get Ready",,,,170.55302,-10.674,"nan",164.828,0,9,0.747,4,0.8
2864,"Man Man","Jacky Cheung","Wang Ji Ni Wo Zuo Bu Dao",,,,283.71546,-10.305,"nan",99.144,0,6,0.179,1,1
2865,"Dirty Dancer  (LP Version)","MICHAEL WHITE","Michael White",,,"Knoxville TN",239.64689,-13.54,0.2390628871,124.237,0,3,0.601,4,0
2866,"Always And Forever (Bff)  (Power Album Version)","Raze","Power",,,"Wisconsin",938.00444,-7.227,"nan",102.606,0,5,0.674,5,0.981
2867,"Ti Patheno","Yiannis Tassios","Ena Fili",,,,208.1171,-7.399,"nan",190.035,0,7,0.795,4,0.978
2868,"Down South","Sophie Tucker","The Golden Jubilee Album",59.46148,108.83178,"Russia",121.20771,-11.345,"nan",95.514,0,10,0.172,4,0.632
2869,"I'm So Happy Now (Single Version)","The Rascals","Groovin'",40.71455,-74.00712,"New York NY",170.63138,-10.953,0.5297574503,124.335,0,9,0.711,1,0
2870,"In My Dreams","Lionel Richie","Just For You",,,"Beverly Hills CA",296.09751,-9.163,0.4396546597,84.821,2004,4,0.575,4,1
2871,"The Tarnished Angels (remastered)","Fehlfarben","Die Platte Des Himmlischen Friedens",,,"D�orf Germany",330.65751,-8.351,"nan",91.097,1991,7,0.805,3,1
2872,"My Friend the Blind","Workhorse","Beasts of Burden",32.58507,-89.87374,"Mississippi",276.37506,-6.787,0,132.093,2007,7,0.808,4,0
2873,"Panama (Album Version)","Van Halen","Best Of Volume 1",,,"Pasadena CA",212.63628,-5.338,"nan",141.325,0,8,0.411,1,0.319
2874,"I Say No","Mighty Diamonds","The Real Enemy",,,,242.23302,-8.03,0,171.377,0,9,0.729,4,0.163
2875,"Sporting Life Blues (Album Version)","J.J. Cale & Eric Clapton","The Road To Escondido",35.472,-97.52033,"Oklahoma City OK",211.17342,-14.259,0.4367517627,113.151,0,5,0.27,3,1
2876,"Sera Cuestion De Conversar","Leonardo Favio","15 Grandes Exitos",,,,229.25016,-13.879,"nan",102.392,0,11,0.538,3,1
2877,"From The Ritz To The Rubble","Arctic Monkeys","Whatever People Say I Am_ That's What I'm Not",,,"Sheffield South Yorkshire Engla",193.43628,-5.325,0.7718889142,184.023,2004,9,0.503,3,0.036
2878,"Near The Cross","Dorothy Norwood","Hattie B's Daughter",,,,287.03302,-9.006,0.3589765264,151.215,0,5,0.701,3,1
2879,"Need (LP Version)","Cindy Morgan","Listen",36.16778,-86.77836,"Nashville TN",210.70322,-12.22,0.4116700907,111.379,0,9,0.519,4,0.984
2880,"In The Rain","Pedro Luis e a Parede","Astronauta Tupy",,,,151.92771,-15.508,"nan",92.065,1997,7,0.821,1,0
2881,"Left For Dead (Album Version)","Chimaira","Chimaira",,,"Cleveland OH",342.36036,-3.16,0.612054954,93.513,2005,7,0.216,4,0.57
2882,"Zapando Con La Gente","Sui Generis","Adios Sui Generis Vol.I",,,,269.84444,-12.685,0.2120454055,129.761,1975,7,0.376,1,0
2883,"Can I Get A Witness","RUN-DMC","Down With The King",,,,216.65914,-12.274,0.4715782477,102.176,1993,6,0.142,4,0.783
2884,"Tearing Everyone Down","Anti-Flag","A New Kind of Army",,,"Pittsburgh PA",175.25506,-2.255,0.5997150152,110.134,1998,6,0.178,1,0
2885,"A Nadie Le Interesa Si Quedás Atrás (Total Que...)","Vox Dei","Cuero Caliente",,,,197.04118,-14.03,0.2150803185,154.475,1974,9,0.732,1,0
2886,"A Good Life","Joe Grushecky","A Good Life",,,,231.57506,-8.071,0.3195659869,139.066,0,7,0.156,4,1
2887,"In This Windy Old Weather","The Clancy Brothers;Tommy Makem","The Clancy Brothers and Tommy Makem In Concert",53.41961,-8.24055,"Ireland",186.53995,-15.732,"nan",82.653,0,3,0,3,0.559
2888,"You Move Me","Rick Astley","Whenever You Need Somebody",53.45644,-2.63265,"Newton-le-Willows Merseyside England",225.4624,-12.585,0.5319831933,128.171,1987,8,0.011,4,0.51
2889,"Cop It","MIMS","Music Is My Savior",40.8448,-73.93585,"New York NY [Washington Heights]",181.28934,-4.186,0.5297306072,105.393,2007,11,0.217,4,0.906
2890,"The Obsession","The James Taylor Quartet","The Oscillator",,,,283.37587,-5.415,0.413133229,204.791,2003,4,0.601,7,0.552
2891,"Till The End Of The Day (Alternate Mix)","Big Star","Keep An Eye On The Sky",35.14968,-90.04892,"Memphis TN",133.45914,-6.097,0.6994743254,144.717,2009,2,0.485,4,0
2892,"Plasma (Album Version)","Sinch","Sinch",40.99471,-77.60454,"Pennsylvania",300.72118,-7.397,0.6112146226,135.895,2002,2,0,3,0.97
2893,"Roadrunner / My Generation","Tony Ashton & Friends","Endangered Species",,,,278.25587,-3.201,"nan",125.523,0,6,0.162,4,0.879
2894,"Quand j'improvise sur mon piano","Jacques Higelin","Chante Higelin et Vian",48.88314,2.62879,"Brou-sur-Chantereine France",163.05587,-10.829,"nan",120.203,1973,9,0.39,1,0
2895,"How Ya Like Me Now","Kool Moe Dee","The Masters Series: Hip Hop",40.8079,-73.9454,"Harlem New York NY",336.43057,-7,"nan",104.171,1987,6,0.579,4,1
2896,"Tha Stand","Bad Azz","Word On Tha Streets",,,,211.30404,-5.108,0,86.979,1998,10,0.004,4,0.82
2897,"Lemons_ For Kevin","Alternative TV","My Life As A Child Star",51.50632,-0.12714,"London England",237.08689,-13.846,"nan",136.964,1994,2,0.006,4,0.664
2898,"Where Are You","Abbott & Chambers","Power Trance Vol. 4",,,,496.06485,-6.466,"nan",138.012,0,7,0.668,4,0
2899,"Nostradamus","Eduardo Dusek","Olhar Brasileiro",,,,160.7571,-7.667,0.4744965757,111.802,2000,2,0.523,3,1
2900,"Linda mariposa","Alfredo Gutiérrez","Serie Tradicional - La Cañaguatera  CD 1",,,,133.95546,-6.013,"nan",95.971,0,0,0.398,4,0.637
2901,"Bad Influence","The Robert Cray Band","The Definitive Collection",,,,173.322,-7.933,0.6711085611,127.373,1983,1,0.385,4,0
2902,"Walking in Faith_ Reprise","Danny Wright","Walking In Faith",31.1689,-100.07715,"Texas",109.03465,-17.471,0,108.718,0,0,0.103,4,0.609
2903,"Knight -> King 4","Pagan Wanderer Lu","The Independent Scrutineer",,,,346.25261,-7.523,"nan",134.909,2006,7,0.72,3,0.817
2904,"Up On The Roof (LP Version)","Little Eva","The Dimension Dolls",35.21962,-80.01955,"Bellhaven NC",171.78077,-7.517,0.4253398803,120.026,0,1,0.671,4,0.55
2905,"Como Boomerang","Juan Carlos Baglietto","Mami",,,,205.84444,-11.54,0,131.724,1986,7,0.779,4,0
2906,"Ihmisen Lento","Indica","Ikuinen Virta",64.95014,26.06739,"Finland",210.85995,-6.676,0.5324827075,112.795,0,7,0.422,4,0.381
2907,"Fire","Steve Vai","Live In London",,,"Carle Place New York",363.36281,-7.856,0.4721211195,163.692,2001,2,0.434,4,0.183
2908,"Devil Pickney","Sugar Minott","Taxi 3 Trio",18.01571,-76.79731,"Kingston Jamaica",284.73424,-5.807,"nan",161.353,0,10,0.335,4,0.026
2909,"Sometimes (LP Version)","Doug Sahm","The Genuine Texas Groover",29.42449,-98.49462,"San Antonio TX",159.42485,-13.873,0,104.618,0,5,0.932,3,1
2910,"Put Him Out","Ms. Dynamite / Bounty Killer","Put Him Out",51.50632,-0.12714,"London",241.37098,-4.999,"nan",105.201,2002,8,0.752,4,0.536
2911,"All I Ever","Ms. Dynamite","A Little Deeper",51.50632,-0.12714,"London",269.81832,-11.136,"nan",150.567,2002,9,0.65,4,1
2912,"Set The World On Fire","Britt Nicole","Set The World On Fire (Premiere Performance Plus Track)",35.66693,-80.46935," NC",220.36853,-4.58,0.6833732484,120.008,2007,4,0.371,4,1
2913,"You're Laughing Now","Jazz Gillum","Jazz Gillum Vol. 1 1936-1938",33.45081,-90.645,"Indianola MS",165.85098,-16.855,"nan",107.669,1997,9,0.897,1,0.08
2914,"Who In the World (Album Version)","Babbie Mason","A World Of Difference",,,"United States",210.59873,-12.647,0,199.762,0,5,0.589,1,0
2915,"Noe Cuando El Diluvio (Sevillanas Biblicas)","Rocio Jurado","Flamenco",,,,217.67791,-8.123,0,87.533,0,2,0.003,5,0.115
2916,"Pli Selon Pli (""fold according to fold"")/IV.  Improvisation sur Mallarmé III","Pierre Boulez","Boulez: Pli Selon Pli; and Livre pour Cordes",45.60718,4.06212,"Montbrison France",956.60363,-18.628,"nan",47.794,0,0,0.151,1,0
2917,"Red River Falling /O rubor sanguinis","Richard Souther","Illumination",37.16793,-95.84502,"United States",283.27138,-16.481,0,107.005,0,10,0.071,5,0.602
2918,"Quarter P.O.D.","Assassin","Hitman 4 Hire",37.27188,-119.27023,"California",155.16689,-6.703,0,174.005,0,10,0.298,4,0
2919,"Heaven Stood Still","Mink DeVille","Le Chat Bleu",40.71455,-74.00712,"New York NY",173.92281,-20.055,0.5033812362,41.945,1980,7,0.401,4,0.373
2920,"Girl by the Lake","Max Stalling","Sell Out - Live at Dan's Silver Leaf",,,,167.65342,-8.999,0.2375544915,190.485,0,7,0.732,4,1
2921,"Rafaniello","99 Posse","Rafaniello / Salario Garantito",,,,351.34649,-12.492,"nan",101.849,1992,7,0.467,4,0.612
2922,"Reckoning (Album Version)","unloco","Healing",,,,205.73995,-5.673,0.7215726608,155.793,2001,6,0.492,4,0.924
2923,"Gullveig","Black Messiah","First War Of The World",51.42721,7.66379,"Nordrhein-Westfalen",488.41098,-5.461,0.5971087961,124.037,2009,2,0.283,4,0.497
2924,"I Wouldnt Change A Thing","Bobby Vee","Just Today",46.87591,-96.78176,"Fargo ND",258.61179,-12.387,"nan",115.185,0,7,1,4,0
2925,"Motorcycle girl","Eric Burdon","My secret life",54.97938,-1.54508,"Walker-on-Tyne England",232.64608,-7.111,0.3603705827,145.858,2004,2,0.92,4,0.745
2926,"Halloween II","The Misfits","Collection 2",,,"New Jersey",133.27628,-9.742,0.7379276517,83.953,1981,2,0.293,1,0
2927,"You Were On The Right Street","Little Milton","Guitar Man",33.35303,-90.59005,"Inverness MS",193.85424,-7.049,"nan",162.226,0,10,0.338,5,0.488
2928,"Festival Of Love","Gene Chandler","The Duke Of Earl",41.88415,-87.63241,"Chicago IL",148.11383,-15.631,0.255872668,92.293,1994,5,0.47,3,1
2929,"The All-Ireland","Christie Hennessy","The Green Album",,,,180.76689,-16.183,"nan",130.588,0,7,0.866,1,0
2930,"Waheera","Arturo Sandoval","Arturo Sandoval & The Latin Train",22.81751,-82.7603,"Artemisa Cuba",315.48036,-11.105,0.4079017172,200.42,1995,5,0.169,1,0.157
2931,"You Are Always On My Mind","Barbara Jones","Reggae Lasting Love Songs - Vol. 5",,,,224.91383,-7.055,"nan",165.754,0,2,0.711,4,0
2932,"Explode (Instrumental)","The Hit Factory","The Hit Factory",,,,233.76934,-7.027,0,133.29,0,9,1,4,0
2933,"Supercuts","Rodney O & Joe Cooley","Greatest Hits",,,,346.22649,-13.262,0.3867901771,118.933,1995,6,0.634,4,1
2934,"Port now!","Sirka Ragnar","I am_ you are_ he/she/it is",,,,177.94567,-5.076,0.4116221516,160.03,2007,7,0.713,4,0.635
2935,"Annie's Angle","Mando Diao","Hurricane Bar",,,"Borlänge",182.282,-4.8,0.6442200777,150.276,2004,9,0.384,4,0.719
2936,"All at sea","Richard Walters","All At Sea / Julia",,,"London UK-England",193.93261,-9.627,"nan",127.719,0,10,0.911,3,0.644
2937,"Dreidel_ Dreidel_ Dreidel_ Dreidel!","Schoolyard Heroes","I Want Your Soul For Christmas",,,"Seattle WA",103.41832,-5.898,0,86.409,0,6,0.32,1,0
2938,"Dal labbro il canto","Ramón Vargas","Verdi Arias",,,,255.21587,-28.536,"nan",126.07,0,8,0.915,4,0.787
2939,"Die Tür die zum Glück führt","Franco","Meine Welt",,,"Sona-Bata Zaire",220.47302,-13.319,0,126.037,0,4,0.661,4,0.739
2940,"Can You Hear The Angels","Virtue","Nothing But The Hits",,,,223.05914,-8.284,0,165.152,0,0,0.324,4,0.403
2941,"No Me Acuerdo","Alejandro Lerner","Volver A Empezar",,,,247.97995,-9.317,0,89.923,0,8,0.038,4,0.852
2942,"La Photo","Basement Jaxx","Jump N' Shout",,,"London England",240.01261,-8.325,0.3603705827,126.8,1999,11,0.676,3,1
2943,"Pass The Puck","Two Man Advantage","Don't Label Us",,,,30.01424,-5.124,"nan",85.804,0,2,0,5,0.342
2944,"In My Life","Boyz II Men","Love",,,"Philadelphia PA",151.58812,-10.338,0.5835661257,94.921,2009,2,0.221,7,0.579
2945,"Get A Straw","Lady Saw","Showtime Juggling",,,"St. Mary's Jamaica",207.12444,-10.006,0.2150803185,86.535,0,7,0.481,4,0.835
2946,"Gotta Mind To Travel","Coco Montoya","Prime Chops Volume Three",34.01156,-118.49229,"Santa Monica CA",233.482,-5.67,"nan",155.577,1995,2,0.399,4,0.647
2947,"Valokeilojen vampyyri","Indica","Valokeilojen vampyyri",64.95014,26.06739,"Finland",210.49424,-4.27,"nan",183.897,0,2,0.115,3,0.912
2948,"Un jour au Cirque: Two Blind Loves","The Marx Brothers","Ciné-Stars: The Marx Brothers",40.71455,-74.00712,"New York City New York",142.94159,-11.371,"nan",81.035,0,9,0.167,7,0.421
2949,"Perfect Motion","Sunscreem","Renaissance The Classics",51.77045,0.64255,"Essex England",590.15791,-9.59,"nan",125.055,1992,9,0.045,4,1
2950,"Container","Kaizers Orchestra","Evig Pint",,,"Bergen Norway",139.88526,-4.894,"nan",137.766,2003,11,0.127,4,0.085
2951,"In The Sweet By And By","Deborah Allen","That Good Old Gospel Music_ Volume 1",35.14968,-90.04892,"Memphis TN",172.48608,-15.581,0,89.972,0,9,0.854,3,1
2952,"All American Boy","Grandpa Jones","Country Music Hall Of Fame Series: Grandpa Jones",37.82245,-85.69091,"Niagra KY",159.60771,-11.868,"nan",177.752,0,4,0.662,4,0.385
2953,"Dash Way Belly","Kiprich","Riddim Driven - Bad Bargain",,,,188.99546,-6.734,"nan",176.022,0,2,0.256,4,0.711
